code,name,change_rate,current_price,change_value,buy_price,sell_price,total_volume,total_amount,current_volume,speed_1min,real_change_rate,avg_diff,turnover_rate,order_ratio,total_market_cap,circulating_market_cap,circulation_ratio,speed_4min,deviation_today,deviation_unusual,deviation_10d,deviation_30d,unusual_count_10d,inner_volume,outer_volume,inner_outer_ratio,remark,negative_factor,positive_factor,main_net_volume,volume_ratio,pe_ttm,net_profit,pb_ratio,eps,sub_industry,industry,prev_close,open_price,open_change_rate,auction_turnover,high_price,low_price,change_5d,change_10d,change_20d,ytd_change,amplitude,buy_volume,sell_volume,trade_count,contribution,institution_trend,unusual_type,total_shares,circulating_shares,total_profit,net_profit_growth,bvps,golden_cross_count,retail_count,self_select_time,self_select_price,self_select_profit,listing_date
600079,人福医药,-0.0194,20.73,-0.41,20.73,20.74,39574150.0,821618310.0,236700.0,0.0,-0.0143,-0.15,0.0256,92.19,33836044000.0,31990096000.0,0.9454,0.0,,,,,,20489701.0,19084449.0,1.07,,,,0.03,1.26,23.68,1688576500.0,1.79,1.03,化学制剂,化学制药,21.14,21.03,-0.0052,,21.14,20.63,-0.037599999999999995,0.0048,-0.0161,-0.10099999999999999,0.0241,119400.0,35700.0,73018.0,-0.03,2.42,,1632226000.0,1543178800.0,2631660600.0,0.0622,11.59,1.0,-4.57,,,,1997-06-06
688022,瀚川智能,-0.0194,16.15,-0.32,16.15,16.16,7529040.0,121520481.0,70839.0,0.0,-0.02,0.06,0.042800000000000005,12.63,2840434900.0,2840434900.0,1.0,0.0,,,,,,4068132.0,3460908.0,1.18,,,,-0.03,1.09,,43464535.0,4.1,0.25,其他专用设备,专用设备,16.47,16.48,0.0006,,16.51,15.92,0.07519999999999999,0.1009,0.0625,0.47350000000000003,0.0358,25921.0,7875.0,12404.0,-0.0,-1.76,,175878320.0,175878320.0,58286260.0,1.139,3.94,0.0,-10.35,,,,2019-07-22
688268,华特气体,-0.0194,63.07,-1.25,63.07,63.1,2786303.0,173373460.0,18511.0,-0.0040999999999999995,-0.0216,1.32,0.0232,49.75,7587631400.0,7582522700.0,0.9993000000000001,-0.0040999999999999995,,,,,,1544432.0,1241871.0,1.24,,,,-0.13,0.69,44.35,118978178.0,4.13,0.99,电子化学品,电子化学品,64.32,64.46,0.0022,,64.46,61.45,-0.0297,0.0043,-0.0259,0.3917,0.046799999999999994,8.0,2000.0,5588.0,-0.01,-8.07,,120304921.0,120223921.0,142427810.0,-0.1032,15.29,1.0,74.65,,,,2019-12-26
603665,康隆达,-0.0195,26.7,-0.53,26.7,26.71,3055248.0,81866446.0,6200.0,0.0008,-0.0184,-0.35,0.0191,-46.8,4301665200.0,4276477800.0,0.9941,0.0008,,,,,,1514600.0,1540648.0,0.983,,,,-0.03,0.93,,132921035.0,6.04,0.82,鞋帽及其他,服装家纺,27.23,27.2,-0.0011,,27.2,26.35,0.011399999999999999,0.0171,0.0321,0.8909,0.031200000000000002,3200.0,400.0,6450.0,-0.0,-7.83,,161111060.0,160167710.0,140112450.0,3.0780000000000003,4.42,0.0,8.87,,,,2017-03-13
600960,渤海汽车,-0.0195,5.53,-0.11,5.52,5.53,39306608.0,216087560.0,653700.0,0.0,-0.0125,0.58,0.0414,55.88,5256350800.0,5256350800.0,1.0,0.0,,,,,,24476650.0,14829958.0,1.65,重组，值得看是否是预期落地，还是继续涨,,,-0.03,0.55,,210129450.0,1.42,0.221,底盘与发动机系统,汽车零部件,5.64,5.6,-0.0070999999999999995,,5.61,5.43,0.0184,0.0018,0.1892,0.6607,0.0319,681200.0,120400.0,21512.0,-0.01,-2.26,,950515520.0,950515520.0,230022490.0,2.108,3.89,1.0,21.15,,,,2004-04-07
002586,ST围海,-0.0195,4.52,-0.09,4.52,4.53,29583600.0,134507520.0,133400.0,0.0,-0.0259,-0.58,0.033,1.01,5171891200.0,4054082000.0,0.7839,0.0,,,,,,17523838.0,12059762.0,1.45,,,,-0.7,1.2,,37524486.0,1.74,0.033,基础建设,建筑装饰,4.61,4.64,0.006500000000000001,,4.65,4.39,0.0089,0.11599999999999999,0.1895,0.7252,0.0564,265700.0,207600.0,3753.0,,-24.89,,1144223710.0,896920800.0,50843780.0,1.452,2.6,0.0,457.01,,,,2011-06-02
000988,华工科技,-0.0195,78.26,-1.56,78.25,78.26,55571530.0,4307785200.0,333200.0,0.0,-0.0036,0.93,0.0553,-49.68,78690642000.0,78650178000.0,0.9995,0.0,,,,,,31050977.0,24520553.0,1.27,,,,-0.47,0.7,49.05,1321308150.0,7.22,1.32,激光设备,自动化设备,79.82,78.54,-0.016,,79.37,76.08,-0.1005,-0.018600000000000002,-0.1512,0.8159000000000001,0.0412,30400.0,139745.0,148257.0,-0.48,-10.04,,1005502710.0,1004985660.0,1461810100.0,0.4092,10.85,1.0,57.06,,,,2000-06-08
688602,康鹏科技,-0.0196,8.02,-0.16,8.02,8.03,10734774.0,85842304.0,98769.0,0.0,-0.0208,0.29,0.0414,29.01,4165387500.0,2081961200.0,0.49979999999999997,0.0,,,,,,6015740.0,4719034.0,1.27,,,,-0.53,1.19,,-3950006.0,1.49,-0.01,其他化学制品,化学制品,8.18,8.19,0.0012,,8.2,7.9,-0.0576,-0.0123,-0.06309999999999999,0.1606,0.036699999999999997,164614.0,42631.0,9323.0,-0.0,-26.72,,519375000.0,259596160.0,-8012458.0,0.7723,5.37,1.0,137.5,,,,2023-07-20
603306,华懋科技,-0.0196,49.03,-0.98,49.02,49.03,7046627.0,343445570.0,47800.0,0.0008,-0.0155,0.58,0.021400000000000002,45.85,16154836000.0,16154836000.0,1.0,0.0008,,,,,,4282868.0,2763759.0,1.55,,,,0.1,0.62,63.65,172496430.0,5.21,0.55,车身附件及饰件,汽车零部件,50.01,49.8,-0.0042,,50.01,48.37,-0.0463,0.0279,-0.0194,0.5558,0.032799999999999996,1300.0,5000.0,17965.0,-0.02,9.14,,329488810.0,329488810.0,189105790.0,-0.1206,9.42,2.0,-28.57,,,,2014-09-26
002734,利民股份,-0.0197,18.41,-0.37,18.41,18.42,20544311.0,375731890.0,197400.0,0.0,-0.014499999999999999,0.65,0.051,-0.52,8175441000.0,7411653700.0,0.9066,0.0,,,,,,11130248.0,9414063.0,1.18,,,,-0.57,0.91,19.46,389966430.0,2.29,0.96,农药,农化制品,18.78,18.68,-0.0053,,18.72,18.07,-0.0202,-0.0207,0.0496,1.3847,0.0346,126600.0,24100.0,26220.0,,-23.75,,444076100.0,402588470.0,475808190.0,6.617000000000001,8.05,1.0,87.58,,,,2015-01-27
000923,河钢资源,-0.0197,18.38,-0.37,18.38,18.4,19053763.0,347351280.0,123400.0,-0.0016,-0.023399999999999997,0.8,0.030299999999999997,-9.95,11997158300.0,11540826900.0,0.9620000000000001,-0.0016,,,,,,10547859.0,8505904.0,1.24,,,,-0.12,1.0,22.8,537671420.0,1.17,0.824,冶钢原料,钢铁,18.75,18.82,0.0037,,18.85,17.89,0.0005,0.024,0.16329999999999997,0.3716,0.0512,17200.0,5000.0,41506.0,,-10.24,,652728960.0,627901350.0,907560500.0,-0.0691,15.73,1.0,19.01,,,,1999-07-14
600460,士兰微,-0.019799999999999998,31.24,-0.63,31.23,31.24,64478645.0,1998702200.0,432700.0,0.0003,-0.0192,0.76,0.0387,28.95,51985604000.0,51985604000.0,1.0,0.0003,,,,,,36956725.0,27521920.0,1.34,,,,-0.27,0.78,96.26,349065350.0,4.35,0.21,分立器件,半导体,31.87,31.85,-0.0006,,31.85,30.46,-0.030699999999999998,-0.0397,0.0003,0.2025,0.0436,150000.0,74154.0,131187.0,-0.05,-14.22,,1664071800.0,1664071800.0,200474190.0,11.09,7.18,2.0,41.65,,,,2003-03-11
603966,法兰泰克,-0.019799999999999998,10.89,-0.22,10.88,10.89,14589922.0,159217370.0,125700.0,0.0,-0.0207,-0.21,0.036699999999999997,65.97,4341851000.0,4331194100.0,0.9975,0.0,,,,,,7711815.0,6878107.0,1.12,,,,-0.67,1.23,20.21,170956560.0,2.15,0.457,能源及重型设备,专用设备,11.11,11.12,0.0009,,11.18,10.81,-0.0636,-0.0472,0.0178,0.4539,0.0333,9800.0,16300.0,20307.0,-0.0,-41.18,,398700740.0,397722140.0,223612790.0,0.3887,5.06,1.0,81.29,,,,2017-01-25
605303,园林股份,-0.02,20.13,-0.41,20.13,20.14,8731200.0,176795420.0,110700.0,0.0005,-0.02,-0.58,0.0542,53.01,3245709000.0,3245709000.0,1.0,0.0005,,,,,,5235600.0,3495600.0,1.5,,,,-0.18,0.6,,-108740857.0,3.53,-0.67,装饰园林,建筑装饰,20.54,20.54,0.0,,20.9,19.9,-0.0015,0.0668,0.2274,1.6557,0.0487,25500.0,400.0,15689.0,-0.0,-7.51,,161237410.0,161237410.0,-99962381.0,-0.6598999999999999,5.7,1.0,27.61,,,,2021-03-01
000593,德龙汇能,-0.02,9.3,-0.19,9.3,9.32,60844624.0,550508250.0,1069800.0,-0.0043,0.0616,2.66,0.1697,-0.89,3335268400.0,3333893500.0,0.9995999999999999,-0.0043,,,,,,31168587.0,29676037.0,1.05,,,,1.08,1.82,2240.0,24777566.0,3.81,0.07,燃气,燃气,9.49,8.76,-0.07690000000000001,,9.65,8.59,0.17420000000000002,0.34590000000000004,0.38189999999999996,0.7064,0.1117,62102.0,1400.0,54617.0,,16.68,,358631010.0,358483170.0,36590268.0,-0.4147,2.44,1.0,-124.3,,,,1996-03-12
300709,精研科技,-0.02,46.98,-0.96,46.96,46.98,5296175.0,248178540.0,48600.0,-0.0004,-0.0159,0.25,0.0355,-18.2,8741882500.0,7013318200.0,0.8023,-0.0004,,,,,,2782941.0,2513234.0,1.11,,,,-0.39,0.88,51.18,150731510.0,3.81,0.81,消费电子零部件及组装,消费电子,47.94,47.74,-0.0042,,47.84,46.5,-0.026699999999999998,0.0415,-0.0581,0.1727,0.027999999999999997,3200.0,8600.0,18832.0,,-21.83,,186076680.0,149283060.0,171154810.0,0.5133,12.34,0.0,90.43,,,,2017-10-19
603308,应流股份,-0.02,39.13,-0.8,39.12,39.13,21957557.0,851305530.0,162320.0,-0.0003,-0.009399999999999999,0.9,0.0323,-41.95,26570696000.0,26570696000.0,1.0,-0.0003,,,,,,12676220.0,9281337.0,1.37,,,,-0.12,1.11,75.17,293908110.0,5.41,0.43,金属制品,通用设备,39.93,39.5,-0.0108,,40.13,37.42,0.0049,0.1418,0.2018,1.7890000000000001,0.0679,10648.0,6380.0,49029.0,-0.03,-9.16,,679036440.0,679036440.0,285263300.0,0.2959,7.23,1.0,38.91,,,,2014-01-22
603392,万泰生物,-0.02,55.24,-1.13,55.24,55.27,4510449.0,250166210.0,55600.0,-0.0005,-0.0097,-0.4,0.0036,63.76,69885382000.0,69885382000.0,1.0,-0.0005,,,,,,2642616.0,1867833.0,1.41,,,,-0.06,1.0,,-173421950.0,5.78,-0.14,体外诊断,医疗器械,56.37,55.78,-0.0105,,56.08,55.2,0.006,0.0051,-0.0063,-0.21600000000000003,0.015600000000000001,1700.0,1800.0,12367.0,-0.07,-30.78,,1265122770.0,1265122770.0,-191856420.0,-1.65,9.56,1.0,19.32,,,,2020-04-29
300452,山河药辅,-0.020099999999999996,13.65,-0.28,13.65,13.66,9944160.0,135901950.0,90600.0,0.0015,-0.0007000000000000001,-0.12,0.0425,59.6,3200240600.0,3195405400.0,0.9984999999999999,0.0015,,,,,,5583120.0,4361040.0,1.28,,,,-0.77,1.54,24.7,132563910.0,3.43,0.565,原料药,化学制药,13.93,13.66,-0.0194,,13.8,13.54,-0.0159,0.0187,0.0581,0.1558,0.0187,45000.0,17700.0,15423.0,,-44.62,,234449860.0,234095630.0,150364600.0,0.0828,3.98,1.0,170.76,,,,2015-05-15
001229,魅视科技,-0.020099999999999996,36.05,-0.74,36.04,36.05,2485400.0,89363928.0,17500.0,-0.0006,-0.025699999999999997,0.26,0.0472,-46.2,3605000000.0,1899093500.0,0.5268,-0.0006,,,,,,1072700.0,1412700.0,0.759,,,,0.12,1.71,52.96,40195443.0,3.71,0.4,其他计算机设备,计算机设备,36.79,37.0,0.005699999999999999,,37.0,35.69,-0.0115,0.0042,0.1481,0.0262,0.0356,700.0,7900.0,9638.0,,23.52,,100000000.0,52679431.0,47659332.0,-0.22899999999999998,9.73,1.0,-29.37,,,,2022-08-08
603786,科博达,-0.020099999999999996,75.94,-1.56,75.94,75.95,4179854.0,318854730.0,25900.0,0.0,-0.0138,-0.44,0.0104,-44.51,30668878000.0,30668878000.0,1.0,0.0,,,,,,2467870.0,1711984.0,1.44,,,,-0.04,0.71,35.97,646287620.0,5.63,1.6,汽车电子电气系统,汽车零部件,77.5,77.0,-0.006500000000000001,,78.3,75.65,-0.059000000000000004,-0.1477,-0.2352,0.2419,0.0342,6800.0,32300.0,21415.0,-0.03,-15.71,,403856700.0,403856700.0,736418510.0,0.1421,13.49,6.0,11.12,,,,2019-10-15
002595,豪迈科技,-0.0202,65.59,-1.35,65.55,65.59,5921616.0,386812740.0,70600.0,0.0,-0.0202,0.4,0.0075,-53.25,52472000000.0,52115476000.0,0.9932,0.0,,,,,,3380404.0,2541212.0,1.33,,,,-0.0,0.62,22.02,1788379300.0,4.61,2.24,其他专用设备,专用设备,66.94,66.94,0.0,,67.22,64.57,0.0269,0.17329999999999998,0.08650000000000001,0.3173,0.039599999999999996,700.0,2700.0,27178.0,-0.33,-2.31,,800000000.0,794564360.0,2054416300.0,0.2621,14.23,0.0,-1.92,,,,2011-06-28
301263,泰恩康,-0.0202,31.47,-0.65,31.47,31.51,5317320.0,167883570.0,38600.0,0.0003,-0.025699999999999997,-0.32,0.0175,34.62,13390406300.0,9553853200.0,0.7134999999999999,0.0003,,,,,,3429550.0,1887770.0,1.82,,,,0.01,0.94,574.9,31405226.0,7.72,0.07,化学制剂,化学制药,32.12,32.3,0.005600000000000001,,32.43,31.13,0.0352,0.0305,-0.0676,1.1278,0.0405,40000.0,8300.0,9054.0,,0.45,,425497500.0,303586060.0,19666084.0,-0.73,4.08,0.0,27.08,,,,2022-03-29
601628,中国人寿,-0.0202,43.08,-0.89,43.07,43.08,22801112.0,987119710.0,195700.0,0.0005,-0.0207,-0.48,0.0011,68.53,1217643490000.0,897077670000.0,0.7367,0.0005,,,,,,12281876.0,10519236.0,1.17,,,有,-0.02,1.12,7.15,167804000000.0,1.95,5.94,保险,保险,43.97,43.99,0.0005,,44.15,42.8,-0.043899999999999995,0.013600000000000001,0.1265,0.044800000000000006,0.030699999999999998,14000.0,1300.0,66718.0,-1.31,-26.62,,28264705000.0,20823530000.0,204715000000.0,0.6053999999999999,22.14,0.0,3.81,,,,2007-01-09
688177,百奥泰,-0.0203,27.02,-0.56,27.02,27.04,3009031.0,81691605.0,19224.0,-0.0018,-0.0203,-0.47,0.0073,44.28,11188441600.0,11188441600.0,1.0,-0.0019,,,,,,1752983.0,1256048.0,1.4,,,,-0.02,1.32,,-223857910.0,23.11,-0.54,其他生物制品,生物制品,27.58,27.58,0.0,,27.79,26.84,-0.0084,0.0101,-0.056900000000000006,0.3942,0.0344,105.0,400.0,8496.0,-0.01,-15.49,,414080000.0,414080000.0,-223646120.0,0.3872,1.17,0.0,2.57,,,,2020-02-21
688018,乐鑫科技,-0.0203,163.9,-3.4,163.9,163.95,3367775.0,553440170.0,49529.0,0.0001,-0.015700000000000002,-0.26,0.0215,34.09,27394739000.0,25683576000.0,0.9375,0.0001,,,,,,1961492.0,1406283.0,1.39,,,,-0.08,0.58,58.92,376762720.0,5.95,2.43,数字芯片设计,半导体,167.3,166.51,-0.004699999999999999,,166.81,162.88,-0.1232,-0.0723,-0.168,0.0555,0.0235,7507.0,200.0,13447.0,-0.03,-6.48,,167143010.0,156702720.0,389771790.0,0.5004,27.55,5.0,57.54,,,,2019-07-22
688205,德科立,-0.0203,92.44,-1.92,92.44,92.45,5534409.0,511054130.0,61424.0,0.0,-0.011699999999999999,0.1,0.035,56.46,14631896000.0,14631896000.0,1.0,0.0,,,,,,3402961.0,2131448.0,1.6,,,,-0.19,0.43,227.7,40107007.0,6.42,0.25,通信网络设备及器件,通信设备,94.36,93.53,-0.0088,,93.67,91.12,-0.1304,-0.0876,-0.2271,0.3268,0.027000000000000003,5205.0,600.0,15574.0,-0.02,-8.72,,158285330.0,158285330.0,40047075.0,-0.4743,14.4,2.0,152.66,,,,2022-08-09
688432,有研硅,-0.0204,12.99,-0.27,12.99,13.0,16959623.0,217448150.0,107277.0,0.0023,-0.0084,1.27,0.0334,-57.77,16206598000.0,6593277900.0,0.4068,0.0023,,,,,,10070312.0,6889311.0,1.46,,,,0.03,1.28,83.39,156118030.0,3.65,0.126,半导体材料,半导体,13.26,13.1,-0.0121,,13.12,12.51,-0.0038,0.051,-0.0378,0.1557,0.046,12109.0,27213.0,21712.0,-0.02,2.26,,1247621060.0,507565660.0,220348710.0,-0.1981,3.56,0.0,18.47,,,,2022-11-10
688181,八亿时空,-0.020499999999999997,34.94,-0.73,34.94,34.95,2366102.0,82555458.0,19856.0,0.0,-0.013600000000000001,0.14,0.0176,-2.64,4698785200.0,4698785200.0,1.0,0.0,,,,,,1441683.0,924419.0,1.56,,,,-0.06,0.58,77.61,45568808.0,2.27,0.35,面板,光学光电子,35.67,35.42,-0.006999999999999999,,35.6,34.6,-0.0359,0.015700000000000002,-0.06280000000000001,0.062,0.027999999999999997,4550.0,2492.0,4503.0,-0.01,-7.01,,134481550.0,134481550.0,60703255.0,-0.2606,15.42,0.0,19.54,,,,2020-01-06
600064,南京高科,-0.0206,9.03,-0.19,9.03,9.04,65867340.0,597137760.0,946500.0,-0.0022,-0.018500000000000003,-0.39,0.0381,38.37,15624967000.0,15624967000.0,1.0,-0.0022,,,,,,39080569.0,26786771.0,1.46,,,,0.17,1.67,6.72,2438198400.0,0.794,1.41,住宅开发,房地产,9.22,9.2,-0.0022,,9.4,8.97,0.0356,0.084,0.1445,0.20879999999999999,0.0466,98060.0,28800.0,75716.0,-0.02,8.54,,1730339600.0,1730339600.0,2521307000.0,0.3264,11.38,7.0,-23.13,,,,1997-05-06
688068,热景生物,-0.0206,156.7,-3.3,156.7,156.71,2885300.0,448342470.0,13412.0,-0.0013,-0.0398,0.82,0.0311,38.19,14527334000.0,14527334000.0,1.0,-0.0013,,,,,,1713611.0,1171689.0,1.46,,,,-0.04,0.89,,-108959464.0,4.95,-1.23,体外诊断,医疗器械,160.0,163.2,0.02,,163.52,150.5,-0.0032,-0.1188,-0.0728,1.534,0.0814,745.0,200.0,11145.0,-0.02,-1.92,,92707940.0,92707940.0,-112139044.0,-1.681,31.63,7.0,0.0,,,,2019-09-30
688256,寒武纪U,-0.0207,1346.6,-28.4,1346.6,1346.68,6378888.0,8590648800.0,200.0,-0.0001,0.0087,-0.01,0.0152,-39.3,567841250000.0,563350410000.0,0.9921,-0.0001,,,,,,3761272.0,2617616.0,1.44,,有,有,0.01,0.6,302.6,1604645700.0,49.8,3.85,数字芯片设计,半导体,1375.0,1335.0,-0.0291,,1360.66,1335.0,-0.12029999999999999,0.051100000000000007,0.005699999999999999,1.0465,0.0187,482.0,21.0,31180.0,-0.62,0.45,,421685170.0,418350220.0,1603865400.0,3.215,27.04,0.0,-389.26,,,,2020-07-20
600206,有研新材,-0.0207,22.26,-0.47,22.25,22.26,35168054.0,775681540.0,302600.0,0.0,-0.022400000000000003,0.9,0.0415,26.9,18844277000.0,18844277000.0,1.0,0.0,,,,,,19802141.0,15365913.0,1.29,,,,-0.42,0.85,67.67,245362990.0,4.45,0.29,半导体材料,半导体,22.73,22.77,0.0018,,22.77,21.75,-0.0271,-0.0070999999999999995,0.0426,0.4305,0.0449,277400.0,52600.0,61698.0,-0.02,-25.32,,846553330.0,846553330.0,286755990.0,1.141,5.0,1.0,72.72,,,,1999-03-19
002925,盈趣科技,-0.0207,19.38,-0.41,19.38,19.39,15879722.0,305123490.0,106300.0,0.0,-0.0067,0.84,0.0216,34.42,15066822000.0,14267066000.0,0.9469,0.0,,,,,,9147998.0,6731724.0,1.36,,,,-0.11,0.94,58.49,178056000.0,3.24,0.24,消费电子零部件及组装,消费电子,19.79,19.51,-0.0141,,19.56,18.96,-0.0453,0.020499999999999997,0.0281,0.26170000000000004,0.030299999999999997,53200.0,25300.0,34756.0,-0.1,-18.28,,777441780.0,736174690.0,203819070.0,0.0352,5.99,1.0,12.41,,,,2018-01-15
000630,铜陵有色,-0.0208,5.18,-0.11,5.18,5.19,343618750.0,1759272200.0,1673000.0,-0.0019,-0.0152,1.14,0.0308,18.72,69461062000.0,57720799000.0,0.831,-0.0019,,,,,,157259680.0,186359070.0,0.844,,,,-0.26,0.67,37.56,1770525100.0,1.92,0.14,铜,工业金属,5.29,5.26,-0.005699999999999999,,5.27,5.05,-0.11599999999999999,-0.0171,0.0882,0.655,0.0416,415300.0,1899200.0,155213.0,-0.45,-13.63,,13409471500.0,11143011500.0,5298692100.0,-0.3514,2.69,1.0,30.99,,,,1996-11-20
002324,普利特,-0.0208,13.17,-0.28,13.17,13.18,14592228.0,190982680.0,106800.0,0.0008,-0.0179,0.61,0.018799999999999997,4.27,14649468000.0,10223554400.0,0.6979000000000001,0.0008,,,,,,8667039.0,5925189.0,1.46,,,,-0.04,1.04,56.99,325066450.0,3.2,0.296,改性塑料,塑料制品,13.45,13.41,-0.003,,13.49,12.92,-0.0345,-0.0098,-0.0764,0.3892,0.0424,52500.0,50800.0,23374.0,,-6.44,,1112336250.0,776275960.0,346005520.0,0.5542,4.11,1.0,4.02,,,,2009-12-18
300539,横河精密,-0.0208,47.5,-1.01,47.49,47.5,10550296.0,517471980.0,400.0,0.0002,-0.023,-3.19,0.0611,68.6,12734781400.0,8195461200.0,0.6435,0.0002,,,,,,6213766.0,4336530.0,1.43,,,,-0.07,0.75,248.5,37499466.0,10.96,0.17,其他塑料制品,塑料制品,48.51,48.62,0.0023,,51.88,47.1,-0.042300000000000004,-0.0821,-0.0002,3.5302999999999995,0.09849999999999999,41200.0,7900.0,24770.0,,-2.05,,268100660.0,172536030.0,40614066.0,0.5465,4.33,3.0,34.56,,,,2016-08-30
688136,科兴制药,-0.0208,40.44,-0.86,40.44,40.45,5403383.0,218011550.0,22761.0,0.001,-0.0232,0.22,0.0268,40.19,8138843200.0,8138843200.0,1.0,0.001,,,,,,3352522.0,2050861.0,1.63,,,,0.0,1.2,64.82,111262991.0,4.75,0.56,其他生物制品,生物制品,41.3,41.4,0.0024,,41.4,39.71,0.0755,0.0819,0.071,0.8567,0.0409,1439.0,5664.0,8609.0,-0.01,0.05,,201257250.0,201257250.0,115338711.0,5.477,8.52,2.0,-56.13,,,,2020-12-14
600078,澄星股份,-0.0209,9.38,-0.2,9.37,9.38,51092165.0,480476010.0,618800.0,0.0,-0.0219,-0.25,0.0771,-4.06,6348504600.0,6214933400.0,0.9790000000000001,0.0,,,,,,28714815.0,22377350.0,1.28,,,,-0.98,0.86,,27918545.0,3.66,0.042,磷肥及磷化工,农化制品,9.58,9.59,0.001,,9.66,9.27,0.07200000000000001,-0.0429,0.44310000000000005,0.6172,0.0407,39100.0,134400.0,73195.0,-0.01,-35.18,,676812860.0,662572860.0,125051499.0,1.411,2.57,0.0,76.91,,,,1997-06-27
600363,联创光电,-0.021,61.58,-1.32,61.58,61.6,11429340.0,706660590.0,70400.0,0.0002,-0.0222,-0.4,0.0252,70.26,27927420000.0,27927420000.0,1.0,0.0002,,,,,,6778960.0,4650380.0,1.46,,,,-0.31,0.75,91.22,400423660.0,6.3,0.88,消费电子零部件及组装,消费电子,62.9,62.98,0.0013,,63.6,60.96,-0.0255,-0.0053,0.0158,0.2876,0.042,14800.0,8400.0,31963.0,-0.03,-18.51,,453514450.0,453514450.0,473972180.0,0.1937,9.77,1.0,10.25,,,,2001-03-29
601777,千里科技,-0.021,11.66,-0.25,11.65,11.66,46262098.0,541487570.0,367500.0,0.0,-0.021,-0.38,0.0102,29.44,52716027000.0,52716027000.0,1.0,0.0,,,,,,29625060.0,16637038.0,1.78,,,,0.05,1.17,988.1,53279392.0,5.04,0.012,乘用车,汽车整车,11.91,11.91,0.0,,12.0,11.51,0.0401,0.0364,-0.1133,0.5242,0.041100000000000005,104500.0,40400.0,47671.0,-0.06,7.8,,4521100100.0,4521100100.0,2335918.0,0.3337,2.31,1.0,-10.52,,,,2010-11-25
300681,英搏尔,-0.021,31.21,-0.67,31.2,31.21,10892471.0,340212800.0,60800.0,0.0013,-0.0213,-0.07,0.0592,4.0,8305352100.0,5739965000.0,0.6911,0.0013,,,,,,6830173.0,4062298.0,1.68,,,,-0.22,0.96,49.21,148896740.0,3.56,0.56,汽车电子电气系统,汽车零部件,31.88,31.89,0.0003,,32.5,30.72,-0.0086,0.024300000000000002,0.0311,0.2564,0.0558,12600.0,6300.0,33769.0,,-9.8,,266111890.0,183914290.0,145700330.0,1.912,8.77,0.0,54.37,,,,2017-07-25
002262,恩华药业,-0.021,24.65,-0.53,24.65,24.66,11435641.0,281559690.0,130400.0,0.0,-0.0171,0.11,0.0129,9.72,25039139000.0,21788344000.0,0.8702,0.0,,,,,,7762900.0,3672741.0,2.11,,,,-0.07,0.8,20.37,1106047400.0,3.09,1.09,化学制剂,化学制药,25.18,25.08,-0.004,,25.1,24.4,-0.01,-0.039,-0.1114,0.0275,0.0278,31800.0,5500.0,24965.0,-0.16,-15.91,,1015786580.0,883908480.0,1233557230.0,0.0842,7.98,2.0,8.81,,,,2008-07-23
605077,华康股份,-0.021099999999999997,17.14,-0.37,17.14,17.15,4616462.0,79012892.0,9300.0,0.0,-0.025,0.14,0.0154,12.29,5194273800.0,5132218400.0,0.9881,0.0,,,,,,2799892.0,1816570.0,1.54,,,,-0.02,1.95,20.78,168381530.0,1.73,0.57,食品及饲料添加剂,化学制品,17.51,17.58,0.004,,17.58,17.0,-0.052000000000000005,-0.0166,-0.0629,0.2225,0.0331,1600.0,6500.0,8410.0,-0.01,-5.86,,303049810.0,299429310.0,192884430.0,-0.09910000000000001,9.93,1.0,-3.67,,,,2021-02-09
300976,达瑞电子,-0.0212,65.97,-1.43,65.96,65.97,2719884.0,176922270.0,100.0,0.0002,-0.0154,1.37,0.0316,9.55,8846855100.0,5686566000.0,0.6428,0.0002,,,,,,1524714.0,1195170.0,1.28,,,,-0.31,1.82,30.44,231024310.0,2.49,1.72,消费电子零部件及组装,消费电子,67.4,67.0,-0.0059,,67.1,62.8,-0.0661,-0.028399999999999998,-0.0479,0.3703,0.0638,1700.0,3800.0,8735.0,,-12.88,,134104216.0,86199272.0,268854130.0,0.26839999999999997,26.48,1.0,72.25,,,,2021-04-19
002773,康弘药业,-0.0213,33.12,-0.72,33.12,33.13,14295225.0,470214310.0,74250.0,-0.0003,-0.0204,0.67,0.0208,36.27,30514150000.0,22747943000.0,0.7454999999999999,-0.0003,,,,,,7865709.0,6429516.0,1.22,,,,0.06,1.42,24.4,1032906560.0,3.33,1.12,其他生物制品,生物制品,33.84,33.81,-0.0009,,33.84,32.16,0.0241,-0.0276,-0.0906,0.7432,0.0496,1250.0,12500.0,41557.0,-0.2,9.99,,921320950.0,686834030.0,1208450740.0,0.0608,9.95,1.0,-16.03,,,,2015-06-26
600635,大众公用,-0.021400000000000002,7.31,-0.16,7.3,7.31,429492040.0,3136191000.0,3383300.0,0.0027,-0.021400000000000002,0.11,0.1776,34.74,21582297000.0,17681367000.0,0.8193,0.0027,,,,,,216213450.0,213278590.0,1.01,,,,-2.4,1.4,37.05,519771420.0,2.38,0.176,燃气,燃气,7.47,7.47,0.0,,7.53,7.1,0.0384,0.06559999999999999,0.4194,0.6561,0.0576,1088600.0,381404.0,213468.0,-0.02,-18.94,,2952434700.0,2418791700.0,723643100.0,2.051,3.07,7.0,93.99,,,,1993-03-04
